Symbol 1,Symbol 2,APR,SHARPE,price
PM,TMUS,-0.02270510638780976,-0.08397636263521994,-234.84421052631578
AMD,PFE,-0.02269571373028101,0.0350054524986541,-145.7657894736842
BAC,C,-0.021780363431497918,-0.20115739387095727,-84.02739242105264
PLD,UNH,-0.021664617501723216,-0.11992847426737249,-602.8329627894736
CVS,TMO,-0.021307000881685356,-0.05596538266847183,-630.7918642105265
PFE,PLD,-0.020798733138310266,-0.06607769828285152,-170.55452805263155
CCI,PFE,-0.02058274759578893,-0.06172948197155705,-225.27778157894738
CVS,VZ,-0.020381500234183947,-0.12681045434290925,-144.29526315789474
CMCSA,CVS,-0.020350486096040066,-0.0917918356518249,-135.10526315789474
LMT,LOW,-0.020298388582124516,-0.059854889732712524,-616.5252389473684
GE,RTX,-0.020190456529425194,-0.07562166812181442,-166.86631578947367
MS,VRTX,-0.020166440774136984,-0.009860576175458347,-345.14736842105265
LIN,PFE,-0.020136684900652235,-0.062156592705960294,-364.3605778947368
CI,CSCO,-0.01998021210045331,-0.04726479117142909,-300.7554842105264
CVX,VZ,-0.019951356773584283,-0.06903780149878455,-219.00526315789475
CVS,DIS,-0.019758267501041593,-0.05626825365743488,-195.48473684210524
PFE,PG,-0.01959578856291122,-0.0712706258176923,-192.5384210526316
CVS,MMC,-0.019491697322133406,-0.08598899856722779,-246.98105263157896
CMCSA,LMT,-0.01937151388867253,-0.0639868148389704,-471.48471263157893
PFE,VZ,-0.01934097407040869,-0.06874812782084584,-101.57526315789474
LOW,MMC,-0.019244791600173672,-0.0879608373590405,-339.87105263157895
CB,WMT,-0.01917622254398965,-0.06694090792275084,-324.5221768421053
INTU,VRTX,-0.01915696810448486,-0.014666363347667782,-660.1568421052632
CVX,UPS,-0.01892450570303328,-0.015352825770481042,-346.75421052631583
AXP,BLK,-0.018897718237693817,-0.047587095710647,-792.4319263157896
MDT,VRTX,-0.01888780432667192,-0.034505541433848916,-357.87942363157896
AAPL,ORCL,-0.018872536893607017,-0.029007587757422584,-211.07105263157894
LMT,TMO,-0.018813586035327234,-0.03231412504442902,-967.1713136842106
AVGO,VRTX,-0.018777181159313594,-0.011139186792239202,-802.5577952631579
ADP,ZTS,-0.01864966713163696,-0.10257966957917009,-378.7044547368421
AAPL,AVGO,-0.018419232689084297,-0.07332046990609097,-678.5262163157895
ACN,XOM,-0.01828715175252915,-0.011207731866861038,-387.2152631578947
ABT,CVS,-0.018155123600420597,-0.07676347898517463,-204.30263157894737
MA,UNH,-0.018134247300214956,-0.05902288237682758,-822.7015926315789
PG,PM,-0.01810033035786318,-0.11772734517852809,-244.35368421052632
CVX,SPGI,-0.017671225042894423,-0.01539650910571503,-502.05210526315784
JNJ,UNH,-0.017534491056611867,-0.12210946354714261,-658.2694873684211
ADP,CAT,-0.01745417368367508,-0.0524282100349425,-423.46919157894735
BMY,CSCO,-0.017442319638785286,-0.07958112392264535,-119.62315789473683
NOC,ZTS,-0.017359023556718367,-0.05993289343331973,-630.0199231578947
GE,PM,-0.017321725355675777,-0.011880136668312457,-175.1042105263158
BDX,BLK,-0.017188293658207177,-0.054407922122335396,-882.6226415789475
JNJ,ZTS,-0.016917904304167064,-0.1091028746417167,-340.61842105263156
BLK,MCD,-0.016853643397027884,-0.0950817475578141,-879.546805263158
ADI,BAC,-0.01675721224350546,-0.021995569631355658,-191.6515745263158
AMD,JPM,-0.016748904284389132,0.05414877674927542,-217.72736842105263
CVS,DUK,-0.016632721100163672,-0.07546449285528826,-200.4121052631579
CMCSA,TMUS,-0.01651933627404789,-0.0661135185710947,-173.59842105263158
COST,CVS,-0.016061621471747833,-0.04231777177030325,-558.5110526315789
AMD,UNH,-0.016012863647572706,0.026434132849754266,-578.0442242105263
AXP,SBUX,-0.015823217117988952,-0.023959334102838757,-232.1721052631579
CRM,XOM,-0.015760285765399007,0.06403802396828073,-269.19684210526316
LMT,SCHW,-0.015606339305439088,-0.0027205325457482,-495.22471263157894
AXP,ZTS,-0.015563347158469298,0.01000377318804249,-321.96578947368425
AMD,CME,-0.01552093777445862,0.06391139728005946,-295.8786568421052
CRM,RTX,-0.015338231564872684,0.038183616430209254,-267.71789473684214
ADBE,BAC,-0.015012540402831287,0.033193627275226546,-434.59002399999997
CVX,T,-0.014984051622546124,-0.023635641879533143,-188.85315789473685
HON,NOC,-0.014891650148943336,-0.045101748412677535,-652.7751863157895
BLK,PG,-0.014891394422704707,-0.05748404066082382,-777.6319263157895
ABBV,VRTX,-0.014833252797105345,-0.015624626785300383,-410.12578947368416
HD,NOC,-0.014775837948650672,-0.029618554947683198,-754.3790615789474
ADI,AXP,-0.014706767669853682,0.00021563085579908947,-313.7394452631579
AXP,VZ,-0.014697812004406341,0.0012034202188722818,-207.0978947368421
ABT,ADP,-0.014663902372738291,-0.05111602340999431,-323.8439284210526
ADP,HD,-0.014560421967093173,-0.0645778751228671,-503.06359315789473
ACN,UNH,-0.01447243721343039,-0.06815202874342305,-774.4373821052632
MS,PFE,-0.01437228083884523,-0.0019818352131146153,-130.90157894736842
LIN,LMT,-0.014277338494515845,-0.03600098279799593,-743.460027368421
CME,NKE,-0.0140883081978469,-0.014400587488335649,-315.6326707368421
CVS,MA,-0.014029900715479937,-0.018577409288311607,-433.1431578947368
AVGO,PG,-0.013935852411320115,-0.006278160036587367,-679.034637368421
ADP,CVX,-0.013895670689851203,-0.01916547276527167,-381.5070863157895
CVS,NFLX,-0.01383188899129062,0.06249182202200379,-280.62842105263155
RTX,TXN,-0.0137272523615376,-0.019140802672278027,-257.4836842105263
ANTM,WMT,-0.013643248136435582,-0.02220846044052197,-605.6647505263159
PEP,PFE,-0.013601119450571741,-0.030471445004417418,-214.10405894736846
SBUX,T,-0.01341217450113974,-0.02244437892745709,-96.25684210526316
ADBE,AXP,-0.013361554109356022,0.03952025091831257,-556.6778947368421
JNJ,LOW,-0.013211718032394848,-0.03984653737184435,-361.6010526315789
COP,CVX,-0.012954653013286799,-0.06416653405887088,-278.6142105263158
HON,MMM,-0.012800574734089909,-0.09275627232342702,-328.50263157894744
BLK,MDLZ,-0.012658737357488903,-0.050637443145410035,-697.2529789473685
DIS,TMUS,-0.012436234723016137,0.007804201388961701,-233.9778947368421
MO,UNH,-0.012387798279265949,-0.025419497383496487,-531.9928285263159
NKE,ORCL,-0.01202192303452776,0.012132178006132586,-184.560856
CB,HON,-0.011724330801836325,-0.0550973177105902,-389.74480842105265
ADP,GE,-0.011685687549951584,-0.0024722726401945204,-285.55024421052633
BMY,JPM,-0.011528301565207566,-0.011229420790922045,-198.13473684210527
ADP,PG,-0.011447758652134543,-0.04672260189850496,-354.7997178947369
LOW,PYPL,-0.011330736719398993,0.05236494508914318,-266.50631578947366
GS,WFC,-0.011316954019548686,-0.04113730377447138,-345.30438789473686
KO,MDT,-0.011155807984547295,-0.06036269510251848,-154.37035126315791
NOW,PFE,-0.011153453209680864,0.060223835791620724,-522.6547368421053
BLK,UNH,-0.01109494209594375,-0.05236172643057741,-1119.1877294736844
BMY,SBUX,-0.011012984870598541,-0.0018580021557834626,-151.00684210526316
DIS,PYPL,-0.011009056833136244,0.05464483185503436,-181.84526315789475
BMY,TMO,-0.010980266580197573,-0.020735854201800977,-612.4292326315791
CVX,INTC,-0.010958489848075792,0.039177344782416794,-209.03578947368422
AXP,USB,-0.010841464263864342,-0.021284378548913845,-205.7878947368421
AAPL,CVS,-0.0108159793135163,0.016292734438331263,-234.75
MDT,PFE,-0.010793355898484625,0.001627911639885562,-143.63363415789473
AXP,HON,-0.010739865971308049,-0.004021351194850018,-344.72105263157897
BLK,MRK,-0.010668856141997418,-0.00868485594840583,-724.293245263158
CVX,LMT,-0.010640798599187318,-0.0007843865580569687,-598.3452389473684
UNH,UNP,-0.010598395299753371,-0.03186965350601353,-699.2786757894737
CVX,RTX,-0.010567635354937877,-0.025306610986325757,-262.8231578947368
AXP,DE,-0.010525036036397317,0.023751647983496302,-497.14842105263153
BDX,VRTX,-0.010513822407911766,0.016721484399589703,-511.77492578947374
GE,WFC,-0.010511946732983835,0.013746075503155732,-114.31526315789475
BMY,PG,-0.010416874508704321,-0.051388541669981726,-216.89578947368423
JPM,UNH,-0.01033542674394805,-0.006949790107930754,-606.0558031578947
ADBE,CVX,-0.010180278325915393,0.06714037773532347,-568.5852631578947
GILD,VRTX,-0.010066113438634838,0.007523024988825768,-326.2824512631579
MRK,UNH,-0.010051292979419424,-0.022419719630664393,-571.4781747368421
DUK,LMT,-0.009850425543142194,-0.02464133818232622,-536.791554736842
ADBE,PM,-0.009834089759019116,0.04214175087179765,-502.97052631578947
CSCO,JNJ,-0.009524391614550876,-0.033615819290168554,-219.44105263157894
MA,NOC,-0.009517967847295306,0.02881550777615854,-803.9999231578947
BMY,CMCSA,-0.009511732971331899,-0.01242182962108371,-116.74263157894737
ADP,VZ,-0.009380954215115977,-0.023643046342391026,-263.83656
AAPL,NOC,-0.009368996107335659,0.037943087757185634,-605.6067652631579
RTX,SCHW,-0.009272402342150876,0.0015309095861412627,-159.70263157894738
ADP,WMT,-0.009039683085487193,-0.011297324624383551,-336.2370863157895
AAPL,PYPL,-0.008850306127768048,0.05460061925359094,-221.11052631578946
MDT,ORCL,-0.008833748564771371,0.017108919816150335,-162.6746867894737
BAC,NOW,-0.008804258230759587,0.08103774297159491,-506.0894976842105
ORCL,VRTX,-0.008746604771927902,0.04659647905191693,-335.10263157894735
GS,KO,-0.008715181666393512,-0.0017184310692719435,-365.0147892105264
NOC,SPGI,-0.008595176441068997,0.022391416963870033,-798.1988705263157
CVS,NEE,-0.008554133545039755,0.012955202687387568,-169.27107157894736
HD,PYPL,-0.008435305739689536,0.0694907485537511,-369.8828226315789
AAPL,CB,-0.008431361115515346,0.0351915768654669,-342.576387368421
DE,LMT,-0.008304148038125514,0.02150568446574853,-770.7252389473683
CB,MDT,-0.008243741018708062,-0.00860901515424797,-294.1800215263158
CAT,PM,-0.008227813201269196,0.01425488501758333,-313.0231578947368
DE,T,-0.007971114749631747,0.037624875493357204,-361.2331578947368
AAPL,WFC,-0.007860477766051477,0.07010000997428592,-183.05631578947367
PFE,TMO,-0.007838775373603113,0.03388260128786711,-588.0718642105264
BMY,UNH,-0.0077923666438856065,-0.01919254646744767,-558.4515926315789
DUK,UNH,-0.007757449736052635,-0.011895509847420537,-589.97054
PFE,SO,-0.00766077746842575,0.01713089972419474,-122.61157894736843
CMCSA,GILD,-0.007535078572361464,0.002528674333099968,-102.60613547368419
NOC,ORCL,-0.0074423255180964265,0.03729452607152503,-534.433607368421
INTU,KO,-0.007339243588972977,0.03460614317890457,-456.6477697368422
ANTM,MS,-0.007309734679787461,0.026337788529789845,-562.59054
ADI,XOM,-0.00721240680781321,0.057744916534869205,-253.2731294736842
BAC,NKE,-0.00713914672347693,0.04092987334294155,-148.9545642105263
GOOGL,VRTX,-0.007106640352820381,0.043483008746531895,-2505.5857894736837
CRM,UNH,-0.0068934932564364,0.06357659350333483,-656.4189610526316
COST,UNH,-0.0068889866829789925,0.0021952582974719284,-948.069487368421
AVGO,VZ,-0.0066581276187033245,0.046765812582146925,-588.0714794736842
PFE,UNH,-0.0064385710175894895,0.01857996463418436,-534.0942242105264
ORCL,TMUS,-0.006421989729628708,0.03969402749886591,-202.07
ANTM,UNH,-0.006345135067123753,-0.04663509660440241,-965.783185263158
AVGO,NOC,-0.00621917971379915,0.05241643268411739,-1001.8887710526316
CVS,PLD,-0.006174747203699038,0.02920560678292421,-213.27452805263152
DIS,UNH,-0.0060468741122354785,0.03662195339102225,-585.0431715789474
ADBE,CVS,-0.005979339687867236,0.06180676277283136,-493.8752631578947
C,DE,-0.005879476718204879,0.040710393792150155,-390.40263157894736
CRM,CVS,-0.005743498240777134,0.08281227643483513,-266.86052631578946
INTU,PFE,-0.005686809016304806,0.05677088588950457,-445.91105263157897
DIS,JPM,-0.00561724062465796,0.03038978375995748,-224.7263157894737
AXP,UNP,-0.005598896721034197,0.04592747204060427,-372.52287263157893
BA,CI,-0.005482704391765125,0.07950579859244124,-389.6586421052632
BMY,GS,-0.005384762788181563,0.03386103328759091,-378.63544052631585
ADI,PM,-0.005309534024332874,0.0378359784697639,-260.03207684210525
XOM,ZTS,-0.004946715088431253,0.0720306924312655,-261.49947368421056
CB,UNH,-0.004919917042857658,0.029794772249410684,-684.6406115789474
AMAT,PFE,-0.004909586241372055,0.09354881373065514,-156.32947368421054
NOW,PM,-0.0048498914520869185,0.08371899261334584,-574.47
AXP,GS,-0.004793765577420506,0.03867047423179499,-459.8007036842106
IBM,NKE,-0.00478823895764835,0.04698328995795669,-252.9461191578947
AMZN,PFE,-0.004785883304946004,0.0771473007677122,-164.82097368421051
HON,PFE,-0.00473685271327251,0.044739349796551434,-239.1984210526316
KO,SCHW,-0.004736388674411396,0.04357963291283951,-126.8619802631579
ADP,HON,-0.004619494162463211,0.008569138292735102,-401.45971789473685
GE,PFE,-0.004496520162115658,0.07641910573757107,-123.28894736842106
CVS,MCD,-0.0043331049688883905,0.021786337105271076,-337.17330000000004
ANTM,UNP,-0.004320322762798812,0.040780221367733446,-698.6892021052632
GE,VRTX,-0.00427731824427513,0.0930038447660073,-337.53473684210525
ANTM,CI,-0.004234443396507248,0.012868515217940048,-738.994445263158
CME,HON,-0.004063439168888183,0.027919829430179975,-389.3112884210526
ADBE,ADP,-0.004055101324310861,0.05066497653766871,-613.41656
SBUX,VRTX,-0.003971019763121086,0.06797082945947407,-340.89526315789476
ADP,DIS,-0.0039592045373837426,0.043619061224160725,-315.0260336842105
ADI,ADP,-0.003942963221075568,0.03995589668898009,-370.4781105263158
BMY,MDT,-0.0038133959151835928,0.02175849581474796,-167.99100257894736
IBM,TMUS,-0.003809185560977091,0.049037367889216296,-270.4552631578947
AMD,VRTX,-0.0037552642556738514,0.10128785078452604,-360.01157894736843
MA,PM,-0.003619655232340535,0.05305146822492965,-442.23842105263157
CSCO,LMT,-0.0036024753552362787,0.042927907096491726,-474.3652389473684
MCD,UNH,-0.0034870829252924285,0.027444925680881842,-726.7317347368421
CB,SCHW,-0.003387868204890787,0.037271065377895575,-266.67165052631583
CME,INTU,-0.0033675061400180173,0.0633222701364247,-596.0239200000001
BMY,HON,-0.0033042290476714697,0.031218121241389736,-263.55578947368423
MDLZ,PM,-0.003296167644183834,0.01939117847061621,-163.97473684210524
CMCSA,PEP,-0.0032806708801457196,0.02554509810712893,-204.67353263157898
CME,QCOM,-0.0032310828853989726,0.08698122141448662,-334.3172842105263
AXP,CAT,-0.003116649222012269,0.05653623908696565,-366.73052631578946
NFLX,TMUS,-0.0030127601208143062,0.09030445305048829,-319.12157894736845
MO,PM,-0.002920838824180705,0.019178321241871993,-151.5296569473684
ADP,SBUX,-0.002887735582578932,0.04065084409789008,-288.9107705263158
CVX,PG,-0.00277664558570645,0.06524397040593104,-309.9684210526316
MDLZ,PFE,-0.002759072670723839,0.052354267285477055,-112.15947368421052
ISRG,JNJ,-0.0027480978951186508,0.06611632452049605,-384.45789473684215
DIS,MA,-0.002634031506585588,0.05315066875361225,-441.3721052631579
GOOG,VRTX,-0.0025269614169030064,0.0701742305743189,-2512.627894736843
HON,UNH,-0.002303622854571752,0.04352796755504856,-671.4768557894737
CB,DIS,-0.002095349317854933,0.0588371098893376,-303.3111242105263
CVS,HON,-0.002093434466895361,0.043602663921811766,-281.9184210526316
AAPL,IBM,-0.002044509691482399,0.07124369679247947,-279.4563157894737
LMT,MS,-0.0020339674000608987,0.06736803807004989,-510.00102842105264
PM,TMO,-0.001982900094311013,0.06776775397807062,-639.8871273684211
KO,MMM,-0.0019358027967517621,0.025734150138419086,-201.8567171052632
AAPL,UNH,-0.0018868433924614791,0.06393946511901547,-624.3084347368422
AXP,CMCSA,-0.001871664838884457,0.0709854121807199,-197.9078947368421
BLK,CSCO,-0.0017923094334509893,0.04754112594861672,-680.3592947368422
MO,NOC,-0.0014748861847988515,0.05098991400258334,-513.2911590526315
CMCSA,PG,-0.001362644095023735,0.05113867242497848,-183.10789473684213
AMGN,UNH,-0.0013452765096654273,0.04722366620552104,-726.8394873684211
ABT,UNH,-0.0012989191968306724,0.04652655217928454,-593.8610663157895
PM,SBUX,-0.0011175247287952272,0.06204720559721021,-178.46473684210525
C,KO,-0.001010936159008935,0.06018874102956446,-111.32934868421054
KO,PM,-0.0010002840266014612,0.042925308272912494,-164.3677697368421
CI,INTU,-0.000963117513619105,0.09000588746079394,-651.4007473684212
GE,KO,-0.0007679783478076185,0.07798624979909803,-134.02566447368423
GE,NOC,-0.0006933721809334603,0.08817233876272816,-536.865712631579
CVX,DHR,-0.0006863409717293711,0.09343609346306489,-423.1419505263159
ADBE,XOM,-0.0005059548257787538,0.12082044657412977,-496.21157894736837
ADBE,KO,-0.0004187212519899397,0.08221559073044073,-461.8919802631579
NFLX,T,-0.00034892089157012585,0.114636064632508,-207.5157894736842
NOC,UPS,-0.00025449275987476927,0.07857658441428658,-642.9009757894737
NKE,SO,-0.0002308764981185929,0.07568764674645337,-186.31559284210527
AMD,BAC,-0.0001581203532861064,0.1266605727506453,-129.20055031578949
ABT,PFE,-9.60348200341743e-05,0.07241163828982665,-161.58263157894737
CVS,SO,-4.962858812529447e-05,0.05913094859336765,-165.33157894736843
ACN,PFE,0.0002037307411355549,0.07876803652665657,-342.15894736842097
DE,WFC,0.0002552429838935666,0.08262886567147701,-382.65210526315786
CVS,LOW,0.00026471355020230014,0.07712391922577193,-280.1457894736842
BMY,CVS,0.0005069669877677541,0.06306091282782152,-168.89315789473682
NFLX,PM,0.0006386876516895068,0.11529195169727839,-289.7236842105263
NFLX,SBUX,0.000895219366344735,0.12318354790000453,-262.7421052631579
GS,PFE,0.0009499809883386501,0.09034238282786825,-354.27807210526316
AVGO,MMM,0.001004537209119194,0.08378982043752327,-677.6162163157895
BMY,TXN,0.0010995822585988524,0.07524940930646415,-238.2636842105263
JPM,WFC,0.0011564442421707621,0.06687903295613308,-164.8036842105263
ANTM,DIS,0.0011666785118331635,0.0902888884197579,-584.4536978947369
BMY,ZTS,0.0011819138194921752,0.06590406938940713,-240.80052631578948
INTU,RTX,0.0013971035018276456,0.09734387448446856,-489.4884210526316
HD,ORCL,0.0016204250903508743,0.08391841834110901,-359.8433489473684
CAT,DE,0.001706066873843337,0.07396618891007675,-551.0178947368421
CVS,LIN,0.0018405168881932,0.07922959907491518,-407.08057789473685
C,CVS,0.0018930806805799172,0.08407885868362841,-143.31263157894736
HD,JNJ,0.0019242640256653676,0.07290899418235365,-464.9775594736842
AMD,T,0.0019772797754527005,0.13036130967743645,-115.37315789473683
CSCO,NFLX,0.0020352857321854767,0.12981536911090114,-231.35842105263157
LMT,NKE,0.0020629062652821606,0.09662107308408703,-544.6192528421052
GOOG,GOOGL,0.0021616804980251203,0.12086125289296559,-4487.906315789474
ISRG,VZ,0.002300336027524663,0.1001278768898125,-260.0421052631579
MO,VRTX,0.002392128999497034,0.09893947452055545,-313.9601832631579
CI,UNH,0.0024840556758869425,0.0747100431317658,-739.5839189473685
ANTM,INTU,0.0025819941101679067,0.10392158911068088,-877.6000136842106
JNJ,PFE,0.0025845976082736755,0.08433448383441491,-225.99105263157895
PYPL,UPS,0.002599947031593608,0.11986577934880775,-258.4047368421053
CB,GS,0.002657163961623965,0.07938362010005456,-504.8244594736842
DUK,PM,0.0027370603126188886,0.08168941564333296,-209.50736842105263
SCHW,TMUS,0.002866148475334729,0.10075586538116496,-197.3384210526316
CVS,ISRG,0.0028710175977140207,0.1023193377909736,-303.0026315789474
PG,TXN,0.0029345109978278217,0.09036908789128013,-304.62894736842105
CRM,IBM,0.0030158842485619175,0.12266538952862993,-311.56684210526316
ADI,GS,0.003053295436319603,0.09368785167059718,-460.6790963157895
LMT,MMM,0.0031023135447645345,0.08707827578433716,-570.2194494736842
AXP,TMO,0.003148151974599722,0.11795030634265426,-693.5944957894739
SBUX,VZ,0.0032335408410506528,0.09394238514310078,-126.40894736842105
